"Filename","r-base","ms-deberta","distilb","r-large","albert","Mittelwert"
"V02 1953-1954_Seite_433.txt",96.1,99.3,99.8,100.0,100.0,99.0
"1965_69_Seite_237.txt",0.5,0.3,42.8,0.1,5.7,9.9
"V04 Technical Division_Seite_772.txt",0.1,76.5,71.5,0.0,100.0,49.6
"Management Series V1_Seite_270.txt",0.5,99.9,97.1,100.0,100.0,79.5
"V03 1955-1956_Seite_184.txt",100.0,99.6,99.9,100.0,100.0,99.9
"Subject Volume 3_Seite_377.txt",0.0,0.2,0.9,0.0,0.4,0.3
"V08 1966-1969_Seite_154.txt",0.2,0.2,2.7,0.1,1.4,0.9
"V09 1970-1971_Seite_581.txt",0.1,0.2,1.0,0.0,0.3,0.3
"V04 Technical Division_Seite_1066.txt",0.1,0.2,1.1,0.0,0.4,0.3
"V07 Executive Division_Seite_775.txt",0.1,99.8,1.1,0.0,0.4,20.3
"V05 Qualifications Division_Seite_594.txt",56.0,99.9,98.1,100.0,100.0,90.8
"Management Series V3_Seite_365.txt",0.2,99.9,84.1,0.1,100.0,56.9
"V08 1966-1969_Seite_14.txt",1.0,0.3,1.3,0.8,0.7,0.8
"V04 Technical Division_Seite_1047.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V02 1953-1954_Seite_309.txt",5.0,99.9,99.8,100.0,98.4,80.6
"1976_78_Seite_323.txt",0.1,99.9,1.1,0.0,81.7,36.6
"V05 1959-1960_Seite_382.txt",2.9,99.9,99.5,47.5,100.0,70.0
"V01 HCO Division_Seite_244.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V04 Technical Division_Seite_614.txt",0.1,0.2,1.1,0.0,0.4,0.4
"1972_76_Seite_428.txt",0.1,0.2,5.7,0.5,0.4,1.4
"V08 1966-1969_Seite_341.txt",98.6,99.9,99.0,100.0,100.0,99.5
"V05 Qualifications Division_Seite_771.txt",0.0,0.2,1.0,0.0,0.4,0.3
"Subject Volume 4_Seite_66.txt",0.1,0.3,2.0,0.0,0.4,0.6
"V04 Technical Division_Seite_600.txt",0.1,0.3,1.0,7.3,0.4,1.8
"V05 1959-1960_Seite_93.txt",0.1,0.2,2.8,0.0,0.4,0.7
"V07 Executive Division_Seite_1141.txt",15.0,0.2,1.7,33.7,1.5,10.4
"V00 Basic Staff Hat_Seite_328.txt",1.2,99.9,91.1,99.9,100.0,78.4
"Subject Volume 4_Seite_678.txt",0.1,99.3,51.8,0.7,57.0,41.8
"V06 Public Division_Seite_555.txt",1.5,7.0,1.1,0.3,0.6,2.1
"V06 Public Division_Seite_239.txt",0.2,0.2,1.0,0.5,0.5,0.5
"Management Series V3_Seite_325.txt",0.1,0.2,1.0,0.0,0.9,0.4
"V07 Executive Division_Seite_174.txt",0.1,0.2,1.3,0.0,0.5,0.4
"V06 Public Division_Seite_6.txt",0.1,0.4,1.8,0.0,1.2,0.7
"1976_78_Seite_28.txt",0.0,0.2,1.3,0.0,0.4,0.4
"V01 HCO Division_Seite_828.txt",0.5,0.2,1.0,64.9,3.8,14.1
"V05 Qualifications Division_Seite_876.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V08 1966-1969_Seite_112.txt",4.5,99.9,99.0,1.8,100.0,61.0
"V11 1977-1979_Seite_115.txt",0.0,99.9,1.4,0.0,0.5,20.4
"1965_69_Seite_415.txt",0.1,99.9,63.0,100.0,100.0,72.6
"V06 Public Division_Seite_628.txt",1.0,0.2,1.1,0.1,0.4,0.6
"Subject Volume 4_Seite_14.txt",0.1,98.5,1.4,0.0,0.4,20.1
"V07 Executive Division_Seite_678.txt",0.1,0.2,1.1,0.0,0.4,0.4
"1970_71_Seite_492.txt",0.0,0.2,1.0,0.0,0.4,0.3
"V03 1955-1956_Seite_457.txt",99.7,99.9,99.5,100.0,100.0,99.8
"V05 Qualifications Division_Seite_547.txt",0.3,0.2,5.3,0.8,3.4,2.0
"V08 1966-1969_Seite_413.txt",98.6,0.2,10.3,5.4,8.1,24.5
"V13 1985-1991_Seite_458.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V06 1961-1962_Seite_9.txt",0.1,0.2,1.4,0.1,0.6,0.5
"V04 Technical Division_Seite_447.txt",0.2,99.9,32.2,100.0,100.0,66.4
"Subject Volume 2_Seite_319.txt",0.1,0.2,0.9,0.0,0.3,0.3
"V07 Executive Division_Seite_1101.txt",68.1,99.9,99.3,100.0,100.0,93.5
"Subject Volume 3_Seite_499.txt",0.0,0.3,1.1,0.0,0.4,0.4
"V08 1966-1969_Seite_189.txt",100.0,99.9,10.4,100.0,100.0,82.1
"Subject Volume 3_Seite_134.txt",0.1,99.9,1.9,100.0,0.4,40.5
"1970_71_Seite_342.txt",0.1,97.0,1.1,0.0,0.4,19.7
"V02 Dissemination Division_Seite_433.txt",0.1,0.2,2.2,0.0,0.4,0.6
"Subject Volume 3_Seite_351.txt",0.0,99.3,0.9,0.0,0.8,20.2
"Subject Volume 2_Seite_23.txt",0.5,99.6,90.9,100.0,100.0,78.2
"V07 Executive Division_Seite_742.txt",13.8,0.3,2.2,0.2,1.4,3.6
"1965_69_Seite_361.txt",1.7,0.2,1.5,99.5,0.8,20.8
"V12 1980-1984_Seite_199.txt",0.2,98.9,4.5,0.2,7.7,22.3
"1972_76_Seite_174.txt",0.0,0.2,1.2,0.0,0.4,0.4
"V00 Index_Seite_156.txt",0.4,1.5,1.1,95.8,1.0,20.0
"V08 1966-1969_Seite_102.txt",96.6,99.9,99.8,100.0,100.0,99.3
"V05 1959-1960_Seite_265.txt",1.0,99.9,99.1,100.0,100.0,80.0
"V04 Technical Division_Seite_190.txt",0.3,0.3,1.3,37.8,0.4,8.0
"Subject Volume 4_Seite_655.txt",0.2,66.9,98.3,0.2,99.9,53.1
"V00 Basic Staff Hat_Seite_74.txt",56.9,0.3,1.1,95.4,0.6,30.9
"V13 1985-1991_Seite_522.txt",0.1,0.6,6.2,0.0,1.3,1.6
"V04 Technical Division_Seite_39.txt",0.5,99.6,90.9,100.0,100.0,78.2
"V01 1950-1952_Seite_525.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V10 1972-1976_Seite_315.txt",0.0,0.3,0.9,0.0,0.4,0.3
"V06 1961-1962_Seite_592.txt",0.1,0.2,2.0,0.0,0.6,0.6
"1972_76_Seite_413.txt",0.0,0.2,1.0,0.0,0.3,0.3
"V06 Public Division_Seite_511.txt",0.1,0.2,1.3,0.0,0.7,0.5
"V04 Technical Division_Seite_1183.txt",0.2,99.6,99.3,14.9,100.0,62.8
"Subject Volume 4_Seite_125.txt",0.1,97.4,1.2,0.0,0.4,19.8
"Management Series V3_Seite_37.txt",99.8,100.0,99.6,100.0,100.0,99.9
"V02 Dissemination Division_Seite_747.txt",94.4,0.3,1.5,3.9,1.0,20.2
"V04 Technical Division_Seite_577.txt",26.1,0.2,2.1,97.4,0.6,25.3
"V01 HCO Division_Seite_137.txt",0.1,99.8,1.5,0.1,99.9,40.3
"V01 1950-1952_Seite_284.txt",98.1,100.0,84.1,100.0,100.0,96.4
"1972_76_Seite_504.txt",0.0,0.2,1.0,0.0,0.4,0.3
"V03 1955-1956_Seite_499.txt",100.0,99.9,99.9,100.0,100.0,99.9
"V07 Executive Division_Seite_1361.txt",0.1,0.2,1.9,0.0,0.4,0.5
"V01 HCO Division_Seite_209.txt",0.2,0.2,1.1,2.1,0.6,0.8
"V01 HCO Division_Seite_584.txt",100.0,100.0,99.9,100.0,100.0,100.0
"V06 1961-1962_Seite_348.txt",0.1,0.2,1.1,0.0,0.4,0.4
"Management Series V1_Seite_285.txt",99.4,100.0,94.4,100.0,100.0,98.7
"Subject Volume 2_Seite_78.txt",0.1,0.2,1.1,0.0,0.6,0.4
"Management Series V1_Seite_44.txt",88.5,99.8,7.1,100.0,100.0,79.1
"Management Series V2_Seite_146.txt",99.7,99.1,99.8,100.0,100.0,99.7
"V10 1972-1976_Seite_461.txt",0.0,0.2,1.0,0.0,0.4,0.3
"V11 1977-1979_Seite_527.txt",0.1,0.3,1.0,0.0,0.7,0.4
"V07 Executive Division_Seite_980.txt",6.9,1.7,3.0,100.0,100.0,42.3
"V13 1985-1991_Seite_159.txt",0.1,0.2,4.2,0.0,0.7,1.0
"Subject Volume 2_Seite_592.txt",0.6,1.2,1.2,100.0,0.6,20.7
"V07 Executive Division_Seite_4.txt",0.1,0.3,2.1,0.0,0.8,0.7
"Subject Volume 4_Seite_247.txt",0.1,0.2,1.1,0.0,0.4,0.4
"Management Series V3_Seite_380.txt",0.1,99.9,91.4,0.0,98.8,58.0
"V01 HCO Division_Seite_268.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V02 1953-1954_Seite_390.txt",0.2,0.2,3.2,0.0,0.7,0.9
"V00 Basic Staff Hat_Seite_80.txt",0.5,99.9,32.1,100.0,2.2,46.9
"V10 1972-1976_Seite_465.txt",0.1,100.0,1.6,0.0,0.5,20.4
"V00 Basic Staff Hat_Seite_525.txt",11.4,0.2,1.4,98.5,26.3,27.6
"V04 Technical Division_Seite_1148.txt",0.1,4.6,1.1,0.0,1.2,1.4
"V06 1961-1962_Seite_290.txt",0.1,0.2,1.2,0.0,0.4,0.4
"Subject Volume 4_Seite_276.txt",0.1,0.2,1.1,0.0,0.4,0.4
"V01 HCO Division_Seite_428.txt",0.1,0.2,4.2,0.0,17.2,4.4
"V07 1963-1965_Seite_446.txt",0.5,100.0,99.9,100.0,100.0,80.1
"V00 Basic Staff Hat_Seite_436.txt",0.1,0.2,1.1,0.0,0.4,0.4
"Subject Volume 3_Seite_281.txt",0.0,2.5,0.9,0.0,0.6,0.8
"V02 1953-1954_Seite_162.txt",89.7,99.8,99.9,100.0,100.0,97.9
"Subject Volume 3_Seite_254.txt",0.0,0.3,1.0,0.0,0.5,0.4
"V04 1957-1958_Seite_31.txt",12.0,99.8,99.8,100.0,100.0,82.3
"V10 1972-1976_Seite_393.txt",0.0,99.9,1.2,0.0,0.7,20.4
"1972_76_Seite_279.txt",0.0,0.2,1.0,0.0,0.3,0.3
"1976_78_Seite_538.txt",0.0,14.0,1.0,0.0,0.4,3.1
"Subject Volume 1_Seite_78.txt",0.0,99.9,1.1,0.0,0.5,20.3
"V13 1985-1991_Seite_254.txt",0.1,3.4,1.5,0.0,0.4,1.1
"V07 Executive Division_Seite_879.txt",0.2,99.9,1.6,100.0,99.5,60.2
"V07 Executive Division_Seite_1159.txt",0.4,29.5,25.6,1.7,18.7,15.2
"V01 HCO Division_Seite_472.txt",0.1,0.2,1.3,0.0,0.8,0.5
"Subject Volume 3_Seite_112.txt",0.1,0.2,1.1,0.0,0.4,0.4
"1965_69_Seite_61.txt",0.1,0.2,2.1,99.8,1.1,20.7
"V10 1972-1976_Seite_352.txt",0.0,0.5,0.9,0.0,0.8,0.5
"V00 Index_Seite_7.txt",1.1,0.2,18.4,0.0,1.3,4.2
"V04 1957-1958_Seite_240.txt",100.0,99.8,99.9,100.0,100.0,99.9
"V05 1959-1960_Seite_279.txt",53.0,99.9,99.9,100.0,100.0,90.5
"V02 1953-1954_Seite_85.txt",99.8,100.0,99.8,100.0,100.0,99.9
"V04 Technical Division_Seite_153.txt",0.0,96.6,1.2,0.0,0.4,19.7
"1965_69_Seite_364.txt",0.2,2.4,9.0,100.0,100.0,42.3
"V03 1955-1956_Seite_342.txt",100.0,100.0,99.8,100.0,100.0,100.0
"Subject Volume 4_Seite_216.txt",0.8,99.7,99.4,99.8,99.0,79.7
"V09 1970-1971_Seite_607.txt",99.8,99.6,99.9,100.0,100.0,99.9
"V05 Qualifications Division_Seite_780.txt",0.1,2.4,1.1,0.0,1.3,1.0
"V07 Executive Division_Seite_1416.txt",12.2,99.7,37.7,92.3,98.8,68.2
"V07 Executive Division_Seite_992.txt",0.1,0.2,1.6,0.0,0.4,0.4
"1972_76_Seite_338.txt",0.1,100.0,1.2,0.0,0.5,20.3
"Subject Volume 2_Seite_393.txt",1.5,0.2,1.3,39.4,0.4,8.6
"V05 Qualifications Division_Seite_833.txt",0.1,0.2,0.9,0.0,0.5,0.3
"Subject Volume 4_Seite_233.txt",0.1,0.2,1.1,0.0,0.4,0.4
"V05 1959-1960_Seite_433.txt",100.0,100.0,99.9,100.0,100.0,100.0
"Management Series V3_Seite_238.txt",0.1,98.2,1.0,0.0,0.4,19.9
"V11 1977-1979_Seite_283.txt",0.1,99.9,1.9,100.0,0.4,40.5
"V05 Qualifications Division_Seite_743.txt",0.1,0.2,1.1,0.0,0.4,0.4
"V06 1961-1962_Seite_416.txt",0.1,0.2,1.0,0.6,0.6,0.5
"V04 Technical Division_Seite_739.txt",0.1,0.2,11.7,0.0,1.0,2.6
"V04 1957-1958_Seite_421.txt",40.1,100.0,89.9,100.0,100.0,86.0
"Management Series V2_Seite_212.txt",2.1,100.0,99.8,100.0,100.0,80.4
"1978_79_Seite_25.txt",0.1,0.2,1.0,0.0,0.7,0.4
"V02 Dissemination Division_Seite_1.txt",99.8,0.2,36.8,99.8,9.0,49.1
"1976_78_Seite_98.txt",0.1,0.2,1.8,0.0,0.6,0.5
"V02 Dissemination Division_Seite_472.txt",0.1,0.2,1.9,0.0,0.5,0.6
"V13 1985-1991_Seite_364.txt",0.5,99.7,99.4,99.1,99.7,79.7
"1976_78_Seite_480.txt",0.1,0.4,1.5,0.0,0.5,0.5
"V05 1959-1960_Seite_309.txt",0.2,0.2,3.4,2.7,7.0,2.7
"V01 1950-1952_Seite_159.txt",96.9,99.9,96.3,100.0,100.0,98.6
"V06 Public Division_Seite_733.txt",1.2,0.2,1.1,1.2,0.8,0.9
"V09 1970-1971_Seite_479.txt",0.0,1.0,1.0,0.0,0.4,0.5
"Management Series V3_Seite_51.txt",0.5,0.2,3.0,0.0,1.3,1.0
"V13 1985-1991_Seite_529.txt",3.1,98.6,99.7,0.3,100.0,60.3
"V08 1966-1969_Seite_188.txt",0.1,99.4,4.6,3.8,4.4,22.5
"V10 1972-1976_Seite_521.txt",99.4,99.9,99.7,100.0,100.0,99.8
"Subject Volume 1_Seite_53.txt",0.1,99.9,9.9,0.0,24.3,26.8
"Subject Volume 3_Seite_616.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V09 1970-1971_Seite_473.txt",0.0,0.2,1.0,0.0,0.3,0.3
"V00 Basic Staff Hat_Seite_727.txt",5.0,0.2,2.7,9.8,0.6,3.7
"Subject Volume 2_Seite_19.txt",0.3,99.9,68.0,100.0,100.0,73.6
"Subject Volume 3_Seite_432.txt",0.1,99.2,1.3,0.0,0.4,20.2
"Subject Volume 4_Seite_504.txt",0.1,0.8,1.0,0.0,0.4,0.5
"V11 1977-1979_Seite_217.txt",0.2,0.2,1.4,4.1,0.4,1.3
"Subject Volume 4_Seite_385.txt",0.0,0.2,8.7,0.0,0.4,1.9
"1972_76_Seite_52.txt",0.0,0.2,1.1,0.0,0.3,0.3
"V05 Qualifications Division_Seite_898.txt",0.1,99.7,1.5,0.0,3.8,21.0
"V00 Basic Staff Hat_Seite_226.txt",0.1,98.9,1.5,0.1,1.0,20.3
"1972_76_Seite_14.txt",0.0,0.3,1.1,0.0,0.9,0.5
"V00 Index_Seite_369.txt",0.0,0.3,1.1,0.2,0.5,0.4
"V08 1966-1969_Seite_35.txt",0.1,98.7,99.2,99.9,99.9,79.6
"Subject Volume 1_Seite_4.txt",0.1,0.2,2.2,0.1,0.8,0.7
"Subject Volume 2_Seite_279.txt",0.1,0.2,0.9,0.0,0.5,0.3
"Subject Volume 1_Seite_83.txt",0.0,70.7,1.0,0.0,0.4,14.4
"V02 Dissemination Division_Seite_533.txt",0.4,0.2,1.1,91.4,0.7,18.8
"V06 Public Division_Seite_702.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V06 1961-1962_Seite_731.txt",0.1,0.2,1.1,0.5,0.4,0.4
"V05 Qualifications Division_Seite_78.txt",0.1,0.2,2.5,0.0,0.4,0.6
"1976_78_Seite_166.txt",0.0,100.0,2.6,0.0,0.4,20.6
"V05 Qualifications Division_Seite_707.txt",0.1,0.2,1.3,0.0,0.4,0.4
"V06 Public Division_Seite_79.txt",25.5,99.9,91.2,100.0,100.0,83.3
"V02 Dissemination Division_Seite_12.txt",0.1,0.3,2.2,0.0,0.9,0.7
"V06 Public Division_Seite_280.txt",0.1,99.4,1.1,1.1,99.0,40.1
"V00 Basic Staff Hat_Seite_650.txt",94.2,99.8,99.7,99.5,100.0,98.6
"V07 1963-1965_Seite_654.txt",0.1,99.9,79.2,0.2,100.0,55.9
"Subject Volume 1_Seite_518.txt",0.1,0.2,1.0,0.0,0.3,0.3
"1978_79_Seite_452.txt",0.1,99.5,1.7,0.0,0.8,20.4
"V02 1953-1954_Seite_281.txt",99.8,100.0,35.3,100.0,99.9,87.0
"V03 Treasury Division_Seite_292.txt",0.4,0.2,8.9,0.0,1.5,2.2
"V11 1977-1979_Seite_312.txt",0.1,2.3,1.1,0.3,0.6,0.9
"V00 Basic Staff Hat_Seite_31.txt",0.1,95.5,1.4,6.6,3.0,21.3
"V03 1955-1956_Seite_277.txt",0.4,0.2,57.2,0.1,39.6,19.5
"V10 1972-1976_Seite_198.txt",0.0,99.1,1.0,0.0,0.7,20.2
"V00 Basic Staff Hat_Seite_376.txt",0.1,99.9,2.0,0.1,99.9,40.4
"V01 HCO Division_Seite_692.txt",0.1,0.2,1.1,0.0,0.4,0.4
"V03 1955-1956_Seite_118.txt",99.9,100.0,99.9,100.0,100.0,99.9
"V03 Treasury Division_Seite_435.txt",0.5,0.2,43.4,0.3,6.8,10.3
"Management Series V1_Seite_457.txt",8.3,99.9,99.5,100.0,100.0,81.5
"Subject Volume 3_Seite_106.txt",0.0,95.8,1.1,0.0,0.4,19.5
"V01 HCO Division_Seite_818.txt",0.1,0.2,1.6,0.0,0.6,0.5
"V04 Technical Division_Seite_115.txt",100.0,100.0,99.9,100.0,100.0,100.0
"V02 Dissemination Division_Seite_561.txt",0.1,0.3,3.2,0.2,29.3,6.6
"V01 HCO Division_Seite_458.txt",0.1,99.7,2.5,0.0,2.5,21.0
"V04 Technical Division_Seite_897.txt",0.0,78.8,1.0,0.0,1.2,16.2
"Management Series V1_Seite_224.txt",1.1,0.2,1.1,62.6,0.5,13.1
"V04 Technical Division_Seite_652.txt",0.2,99.9,31.6,0.0,99.9,46.3
"V06 Public Division_Seite_241.txt",0.7,0.2,2.0,36.6,0.6,8.0
"V07 1963-1965_Seite_285.txt",1.0,99.9,96.7,100.0,100.0,79.5
"V04 Technical Division_Seite_185.txt",0.1,99.8,1.3,0.0,1.7,20.6
"V10 1972-1976_Seite_100.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V04 Technical Division_Seite_360.txt",0.1,0.2,1.0,0.2,0.5,0.4
"V08 1966-1969_Seite_344.txt",3.9,99.9,98.2,100.0,100.0,80.4
"V05 1959-1960_Seite_296.txt",0.1,0.2,1.3,0.0,0.4,0.4
"V05 1959-1960_Seite_60.txt",99.3,0.2,86.7,96.2,14.2,59.3
"Subject Volume 4_Seite_647.txt",0.2,99.4,99.8,97.0,100.0,79.3
"V00 Index_Seite_141.txt",0.3,0.4,1.2,93.8,6.3,20.4
"V09 1970-1971_Seite_284.txt",0.2,99.9,99.4,100.0,100.0,79.9
"V01 1950-1952_Seite_608.txt",93.7,1.1,4.3,100.0,100.0,59.8
"Subject Volume 3_Seite_867.txt",0.0,82.2,1.1,0.0,0.4,16.8
"V01 HCO Division_Seite_600.txt",0.7,0.2,17.1,0.1,1.4,3.9
"1972_76_Seite_207.txt",99.9,99.9,2.2,100.0,1.4,60.7
"V10 1972-1976_Seite_737.txt",43.7,0.2,85.0,99.8,2.8,46.3
"V02 1953-1954_Seite_96.txt",62.5,99.7,99.9,100.0,100.0,92.4
"V05 1959-1960_Seite_119.txt",0.0,0.2,2.1,0.0,0.5,0.6
"V07 1963-1965_Seite_353.txt",0.8,0.7,1.2,100.0,99.5,40.4
"Subject Volume 2_Seite_35.txt",0.1,99.8,98.7,99.9,100.0,79.7
"V03 Treasury Division_Seite_320.txt",0.1,0.2,1.0,0.3,0.4,0.4
"V10 1972-1976_Seite_504.txt",0.2,0.2,1.3,0.0,0.7,0.5
"V10 1972-1976_Seite_188.txt",0.2,0.2,1.1,0.2,0.4,0.4
"V06 Public Division_Seite_49.txt",99.8,99.8,99.8,100.0,100.0,99.9
"V01 1950-1952_Seite_217.txt",0.5,72.5,46.9,90.2,10.3,44.1
"V05 1959-1960_Seite_132.txt",0.2,0.2,8.5,0.0,0.4,1.9
"V09 1970-1971_Seite_684.txt",0.0,16.7,1.0,0.0,0.4,3.6
"V06 1961-1962_Seite_480.txt",0.1,0.2,1.1,0.0,0.4,0.4
"V06 Public Division_Seite_462.txt",0.2,19.4,8.3,0.1,1.0,5.8
"1976_78_Seite_515.txt",0.6,0.2,11.2,99.8,2.4,22.9
"V02 Dissemination Division_Seite_571.txt",0.1,99.9,1.2,0.0,99.5,40.1
"V04 Technical Division_Seite_239.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V01 1950-1952_Seite_346.txt",0.5,0.2,43.4,0.3,6.8,10.3
"V10 1972-1976_Seite_72.txt",0.0,29.5,1.0,0.0,0.4,6.2
"V07 Executive Division_Seite_16.txt",0.1,0.3,1.5,0.0,0.9,0.6
"V06 1961-1962_Seite_403.txt",0.1,0.2,1.1,0.0,0.4,0.4
"1976_78_Seite_170.txt",0.1,0.2,1.1,0.0,0.3,0.3
"Subject Volume 2_Seite_336.txt",0.1,94.8,1.0,0.0,0.7,19.3
"1972_76_Seite_307.txt",0.1,0.2,1.5,0.0,0.4,0.4
"V06 1961-1962_Seite_354.txt",0.1,0.2,1.2,0.0,0.4,0.4
"V04 1957-1958_Seite_435.txt",0.1,93.5,2.9,0.0,99.7,39.3
"V10 1972-1976_Seite_213.txt",0.1,0.2,1.0,0.8,0.5,0.5
"V07 Executive Division_Seite_1334.txt",2.6,0.2,10.0,1.2,3.0,3.4
"V04 Technical Division_Seite_76.txt",0.2,99.8,1.2,100.0,99.9,60.2
"V00 Basic Staff Hat_Seite_104.txt",57.7,100.0,99.7,100.0,100.0,91.5
"V04 1957-1958_Seite_318.txt",99.8,100.0,99.5,100.0,100.0,99.8
"1976_78_Seite_141.txt",0.0,99.7,1.0,0.0,0.4,20.2
"V00 Basic Staff Hat_Seite_298.txt",0.3,0.3,1.3,0.0,0.5,0.5
"1970_71_Seite_293.txt",0.1,0.2,1.1,0.0,0.6,0.4
"1972_76_Seite_65.txt",0.1,99.9,1.3,0.0,0.5,20.4
"Subject Volume 4_Seite_603.txt",0.1,99.8,86.4,0.0,100.0,57.3
"1972_76_Seite_76.txt",0.1,0.4,1.0,0.1,0.5,0.4
"Management Series V2_Seite_27.txt",0.1,0.2,1.0,0.0,0.4,0.3
"1976_78_Seite_225.txt",0.0,98.6,1.8,0.0,0.4,20.2
"V08 1966-1969_Seite_466.txt",2.3,99.9,99.6,67.3,100.0,73.8
"Management Series V3_Seite_330.txt",32.9,0.3,1.0,99.4,1.4,27.0
"V06 1961-1962_Seite_101.txt",0.1,0.2,1.9,0.0,1.0,0.6
"V01 HCO Division_Seite_947.txt",0.9,0.2,11.5,7.1,2.0,4.3
"Management Series V2_Seite_237.txt",0.1,99.9,2.7,21.6,100.0,44.9
"V02 1953-1954_Seite_19.txt",100.0,100.0,99.9,100.0,100.0,100.0
"V00 Basic Staff Hat_Seite_724.txt",10.0,99.9,94.5,100.0,100.0,80.9
"V07 1963-1965_Seite_178.txt",6.5,100.0,2.4,100.0,100.0,61.8
"1976_78_Seite_528.txt",0.1,100.0,1.2,100.0,99.8,60.2
"Management Series V3_Seite_242.txt",0.9,100.0,99.9,100.0,100.0,80.1
"V08 1966-1969_Seite_250.txt",0.0,82.4,1.6,0.0,0.4,16.9
"1976_78_Seite_324.txt",0.1,100.0,1.0,0.0,1.5,20.5
"Subject Volume 1_Seite_203.txt",0.0,0.2,1.6,0.0,0.5,0.5
"V06 1961-1962_Seite_318.txt",0.1,99.9,1.0,20.6,99.9,44.3
"V12 1980-1984_Seite_15.txt",2.6,3.8,1.4,0.1,0.8,1.7
"1976_78_Seite_165.txt",0.0,98.3,1.0,0.0,0.4,20.0
"1978_79_Seite_217.txt",0.1,99.8,8.7,0.0,0.5,21.8
"V03 1955-1956_Seite_108.txt",99.7,100.0,99.8,100.0,100.0,99.9
"V13 1985-1991_Seite_595.txt",0.0,0.6,1.3,0.0,0.3,0.5
"Management Series V3_Seite_178.txt",0.1,0.2,1.0,0.0,0.5,0.4
"V09 1970-1971_Seite_200.txt",0.0,99.4,5.1,0.0,0.6,21.0
"V00 Index_Seite_19.txt",0.5,0.4,1.2,0.5,2.1,0.9
"V05 1959-1960_Seite_222.txt",0.1,0.2,3.2,0.0,25.9,5.9
"V03 1955-1956_Seite_418.txt",99.8,0.3,18.5,100.0,22.0,48.1
"V02 Dissemination Division_Seite_643.txt",0.1,99.9,1.7,0.9,100.0,40.5
"Subject Volume 1_Seite_49.txt",0.7,0.3,1.3,0.3,0.8,0.7
"Management Series V3_Seite_383.txt",99.9,100.0,99.9,100.0,100.0,99.9
"V07 Executive Division_Seite_707.txt",88.2,99.6,93.9,100.0,100.0,96.3
"V09 1970-1971_Seite_679.txt",0.1,99.9,1.3,0.0,92.2,38.7
"1976_78_Seite_54.txt",0.1,0.2,1.0,0.0,0.3,0.3
"V13 1985-1991_Seite_232.txt",0.1,0.4,1.0,0.0,0.4,0.4
"V00 Index_Seite_162.txt",0.1,0.2,1.4,0.4,2.0,0.8
"V01 HCO Division_Seite_621.txt",0.1,100.0,1.3,100.0,0.4,40.4
"V01 1950-1952_Seite_28.txt",73.9,99.3,98.1,51.7,100.0,84.6
"Subject Volume 3_Seite_34.txt",0.1,0.5,8.3,0.0,1.2,2.0
"V00 Index_Seite_84.txt",1.7,0.2,31.1,0.0,1.8,7.0
"1965_69_Seite_496.txt",0.0,0.3,1.2,0.1,0.6,0.4
"1978_79_Seite_408.txt",100.0,100.0,96.2,100.0,99.9,99.2
"V07 1963-1965_Seite_486.txt",0.3,0.4,1.1,3.1,0.6,1.1
"Subject Volume 3_Seite_786.txt",0.2,1.0,3.6,0.3,99.9,21.0
"V06 1961-1962_Seite_32.txt",0.1,0.2,3.8,0.0,0.8,1.0
"1978_79_Seite_63.txt",0.0,0.2,1.0,0.0,0.3,0.3
"1976_78_Seite_240.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V04 Technical Division_Seite_835.txt",0.1,0.3,1.0,0.1,0.4,0.4
"V01 1950-1952_Seite_585.txt",97.5,99.9,99.8,100.0,100.0,99.4
"V00 Basic Staff Hat_Seite_425.txt",0.2,100.0,88.3,77.1,100.0,73.1
"V00 Index_Seite_298.txt",0.7,0.3,1.8,95.7,0.5,19.8
"V00 Index_Seite_80.txt",0.3,0.3,1.6,0.4,44.0,9.3
"V07 1963-1965_Seite_410.txt",0.1,2.7,3.9,0.1,100.0,21.3
"V06 Public Division_Seite_497.txt",0.3,100.0,72.8,99.9,100.0,74.6
"V09 1970-1971_Seite_520.txt",0.2,99.9,94.0,0.1,99.9,58.8
"V04 Technical Division_Seite_512.txt",0.1,0.2,41.9,0.0,89.6,26.4
"V04 Technical Division_Seite_1121.txt",0.1,0.2,1.0,0.0,0.4,0.3
"V06 1961-1962_Seite_98.txt",1.1,99.3,99.8,94.5,100.0,78.9
"V12 1980-1984_Seite_136.txt",0.0,99.6,6.2,0.0,0.6,21.3
"V04 1957-1958_Seite_73.txt",100.0,99.8,99.9,100.0,100.0,99.9
"V03 1955-1956_Seite_59.txt",99.9,99.6,99.8,100.0,100.0,99.9
"V12 1980-1984_Seite_261.txt",0.7,99.1,93.0,0.8,100.0,58.7
"Subject Volume 3_Seite_381.txt",0.0,99.1,1.0,0.0,0.4,20.1
